landcover_class,landcover_name,lighting_radiance,lst_celsius,uhi_intensity,geometry,rural_ring_median,uhi_local
6,Built area,28.30115420304252,30.616696403990947,5.616696403990947,"POLYGON ((76.9875 28.4, 76.99499999999999 28.4, 76.99499999999999 28.40625, 76.9875 28.406250000000004, 76.9875 28.4))",30.209125931173023,0.40757047281792325
6,Built area,24.477883707210548,30.38366320166324,5.383663201663239,"POLYGON ((76.995 28.4, 77.0025 28.400000000000002, 77.0025 28.406249999999996, 76.995 28.40625, 76.995 28.4))",30.1841294261295,0.19953377553374096
6,Built area,23.546621024709808,30.38580610867831,5.38580610867831,"POLYGON ((77.0025 28.400000000000002, 77.00999999999999 28.399999999999995, 77.00999999999999 28.40625, 77.0025 28.406249999999996, 77.0025 28.400000000000002))",30.153635493501977,0.23217061517633297
6,Built area,26.618169267298818,30.126707651637044,5.1267076516370444,"POLYGON ((77.01 28.399999999999995, 77.01750000000001 28.400000000000002, 77.01750000000001 28.40625, 77.01 28.40625, 77.01 28.399999999999995))",30.074888431545247,0.05181922009179729
6,Built area,22.654171827677136,29.85016772040749,4.850167720407494,"POLYGON ((77.01750000000001 28.400000000000002, 77.02499999999999 28.399999999999995, 77.02499999999999 28.40625, 77.01750000000001 28.40625, 77.01750000000001 28.400000000000002))",30.09042909716984,-0.24026137676234782
6,Built area,24.36879509697544,29.60073687423691,4.600736874236912,"POLYGON ((77.025 28.399999999999995, 77.0325 28.400000000000006, 77.0325 28.406250000000004, 77.025 28.40625, 77.025 28.399999999999995))",30.193878964859262,-0.5931420906223508
6,Built area,36.21924545158775,29.3332154088653,4.3332154088653,"POLYGON ((77.0325 28.400000000000006, 77.03999999999999 28.399999999999995, 77.03999999999999 28.40625, 77.0325 28.406250000000004, 77.0325 28.400000000000006))",30.247911106750433,-0.9146956978851328
6,Built area,42.33577747602721,28.889841793012568,3.889841793012568,"POLYGON ((77.04 28.39999999999999, 77.0475 28.400000000000002, 77.0475 28.40625, 77.04 28.40625, 77.04 28.39999999999999))",29.99787228548783,-1.1080304924752618
6,Built area,36.87082750865853,29.03273958851837,4.032739588518371,"POLYGON ((77.0475 28.400000000000002, 77.05499999999999 28.400000000000002, 77.05499999999999 28.40625, 77.0475 28.40625, 77.0475 28.400000000000002))",29.99787228548783,-0.9651326969694587
6,Built area,51.09565313886504,29.075030944085004,4.075030944085004,"POLYGON ((77.055 28.400000000000002, 77.0625 28.399999999999995, 77.0625 28.40625, 77.055 28.40625, 77.055 28.400000000000002))",29.99787228548783,-0.922841341402826
6,Built area,72.33225748990034,29.22094155664593,4.220941556645926,"POLYGON ((77.0625 28.399999999999995, 77.07 28.4, 77.07 28.406250000000004, 77.0625 28.40625, 77.0625 28.399999999999995))",28.86468566769596,0.3562558889499705
6,Built area,39.5660106548834,29.473255930504525,4.473255930504525,"POLYGON ((77.07000000000002 28.4, 77.0775 28.4, 77.0775 28.40625, 77.07000000000002 28.406250000000004, 77.07000000000002 28.4))",28.470500000000012,1.002755930504513
6,Built area,31.19372021949897,29.717592971913025,4.7175929719130245,"POLYGON ((77.0775 28.4, 77.08500000000001 28.4, 77.08500000000001 28.40625, 77.0775 28.40625, 77.0775 28.4))",28.470500000000012,1.2470929719130126
6,Built area,41.93599969249661,29.561663566400423,4.561663566400426,"POLYGON ((77.08500000000001 28.400000000000002, 77.0925 28.400000000000002, 77.0925 28.406249999999996, 77.08500000000001 28.406250000000004, 77.08500000000001 28.400000000000002))",28.470500000000012,1.091163566400411
6,Built area,45.495457070560775,29.45459708280188,4.454597082801879,"POLYGON ((77.0925 28.400000000000002, 77.1 28.400000000000002, 77.1 28.40625, 77.0925 28.406249999999996, 77.0925 28.400000000000002))",28.470500000000012,0.9840970828018669
6,Built area,42.687877123950905,29.34017617303333,4.340176173033331,"POLYGON ((77.1 28.400000000000002, 77.10749999999999 28.400000000000002, 77.10749999999999 28.40625, 77.1 28.40625, 77.1 28.400000000000002))",28.265661051462455,1.074515121570876
6,Built area,30.196573802864087,29.339265654979965,4.339265654979965,"POLYGON ((77.1075 28.400000000000002, 77.115 28.399999999999995, 77.115 28.40625, 77.1075 28.40625, 77.1075 28.400000000000002))",28.196781732205103,1.1424839227748613
6,Built area,27.28695224865588,29.421268001405025,4.421268001405025,"POLYGON ((77.115 28.399999999999995, 77.12249999999999 28.399999999999995, 77.12249999999999 28.406250000000004, 77.115 28.40625, 77.115 28.399999999999995))",28.1304878048781,1.2907801965269243
6,Built area,16.283652585239732,29.500897697540573,4.500897697540573,"POLYGON ((77.1225 28.399999999999995, 77.13 28.4, 77.13 28.40625, 77.1225 28.406250000000004, 77.1225 28.399999999999995))",28.09157275593168,1.4093249416088938
6,Built area,8.006976317715,29.45600796950802,4.456007969508018,"POLYGON ((77.13 28.4, 77.13749999999999 28.400000000000002, 77.13749999999999 28.40625, 77.13 28.40625, 77.13 28.4))",28.09265441547525,1.36335355403277
4,Crops,6.351528090815391,29.13059979209981,,"POLYGON ((77.1375 28.400000000000002, 77.145 28.39999999999999, 77.145 28.40625, 77.1375 28.40625, 77.1375 28.400000000000002))",,
6,Built area,7.123389923774592,29.02163265306124,4.021632653061239,"POLYGON ((77.145 28.39999999999999, 77.15249999999999 28.399999999999995, 77.15249999999999 28.40625, 77.145 28.40625, 77.145 28.39999999999999))",28.090146958058146,0.9314856950030936
1,Trees,6.536925735505853,28.742071428571453,,"POLYGON ((77.1525 28.399999999999995, 77.16 28.399999999999995, 77.16 28.40625, 77.1525 28.40625, 77.1525 28.399999999999995))",,
1,Trees,5.033872990689035,28.420608179857343,,"POLYGON ((77.16 28.399999999999995, 77.16749999999999 28.39999999999999, 77.16749999999999 28.406250000000004, 77.16 28.40625, 77.16 28.399999999999995))",,
1,Trees,5.898098502782487,28.27354703832756,,"POLYGON ((77.1675 28.39999999999999, 77.175 28.399999999999995, 77.175 28.40625, 77.1675 28.406250000000004, 77.1675 28.39999999999999))",,
1,Trees,5.516290071239761,28.23406064601191,,"POLYGON ((77.175 28.399999999999995, 77.18249999999999 28.4, 77.18249999999999 28.40625, 77.175 28.40625, 77.175 28.399999999999995))",,
1,Trees,4.12079805105368,28.04122946739675,,"POLYGON ((77.1825 28.4, 77.19 28.400000000000002, 77.19 28.40625, 77.1825 28.40625, 77.1825 28.4))",,
1,Trees,4.511110175666162,27.87936120789782,,"POLYGON ((77.19 28.400000000000002, 77.19749999999999 28.4, 77.19749999999999 28.406250000000007, 77.19 28.40625, 77.19 28.400000000000002))",,
1,Trees,3.801055688310314,27.713481456732406,,"POLYGON ((77.1975 28.4, 77.205 28.400000000000002, 77.205 28.40625, 77.1975 28.406250000000007, 77.1975 28.4))",,
1,Trees,3.5202542684846008,27.506867927658902,,"POLYGON ((77.205 28.400000000000002, 77.21249999999999 28.400000000000002, 77.21249999999999 28.40625, 77.205 28.40625, 77.205 28.400000000000002))",,
1,Trees,3.778344644552986,27.2873702250131,,"POLYGON ((77.2125 28.400000000000002, 77.22 28.399999999999995, 77.22 28.40625, 77.2125 28.40625, 77.2125 28.400000000000002))",,
1,Trees,5.533192646664543,27.383179833679836,,"POLYGON ((77.22 28.399999999999995, 77.22749999999999 28.39999999999999, 77.22749999999999 28.40625, 77.22 28.40625, 77.22 28.399999999999995))",,
1,Trees,6.891381359100343,27.64422681770286,,"POLYGON ((77.2275 28.39999999999999, 77.235 28.399999999999995, 77.235 28.40625, 77.2275 28.406250000000004, 77.2275 28.39999999999999))",,
1,Trees,5.448457663746203,27.8711965811966,,"POLYGON ((77.235 28.399999999999995, 77.24249999999999 28.4, 77.24249999999999 28.40625, 77.235 28.40625, 77.235 28.399999999999995))",,
1,Trees,5.10587142486056,28.146278911564654,,"POLYGON ((77.2425 28.4, 77.25 28.39999999999999, 77.25 28.40625, 77.2425 28.40625, 77.2425 28.4))",,
1,Trees,8.32593213178344,28.58435265619784,,"POLYGON ((77.25 28.39999999999999, 77.2575 28.399999999999995, 77.2575 28.40625, 77.25 28.40625, 77.25 28.39999999999999))",,
1,Trees,9.312161004341254,29.23256473438027,,"POLYGON ((77.25750000000001 28.399999999999995, 77.265 28.399999999999995, 77.265 28.40625, 77.25750000000001 28.40625, 77.25750000000001 28.399999999999995))",,
6,Built area,14.755355596138946,29.90127092946609,4.90127092946609,"POLYGON ((77.265 28.399999999999995, 77.2725 28.400000000000002, 77.2725 28.406250000000004, 77.265 28.40625, 77.265 28.399999999999995))",27.612958646946684,2.2883122825194064
6,Built area,21.22700805017504,30.581489106160017,5.581489106160017,"POLYGON ((77.27250000000002 28.400000000000002, 77.28 28.400000000000002, 77.28 28.40625, 77.27250000000002 28.406250000000004, 77.27250000000002 28.400000000000002))",27.672926829268302,2.9085622768917148
6,Built area,22.73483070088566,30.78052529000417,5.780525290004171,"POLYGON ((77.28 28.400000000000002, 77.28750000000001 28.4, 77.28750000000001 28.40625, 77.28 28.40625, 77.28 28.400000000000002))",27.82996003905849,2.9505652509456795
6,Built area,25.15898696796314,30.75274174326152,5.752741743261517,"POLYGON ((77.28750000000001 28.4, 77.295 28.399999999999995, 77.295 28.40625, 77.28750000000001 28.40625, 77.28750000000001 28.4))",28.085666168906634,2.667075574354886
6,Built area,28.359838362663023,30.68009684926608,5.680096849266079,"POLYGON ((77.295 28.399999999999995, 77.3025 28.39999999999999, 77.3025 28.40625, 77.295 28.40625, 77.295 28.399999999999995))",28.241627675460467,2.4384691738056112
6,Built area,38.15157318760699,30.65302739726032,5.653027397260317,"POLYGON ((77.30250000000001 28.39999999999999, 77.31 28.4, 77.31 28.40625, 77.30250000000001 28.40625, 77.30250000000001 28.39999999999999))",28.36983771657681,2.2831896806835097
6,Built area,38.5454056971782,30.476472972972992,5.476472972972992,"POLYGON ((77.31 28.4, 77.3175 28.4, 77.3175 28.40625, 77.31 28.40625, 77.31 28.4))",28.440963165754155,2.035509807218837
6,Built area,31.85555789106984,30.32828687572592,5.328286875725919,"POLYGON ((77.31750000000001 28.4, 77.325 28.4, 77.325 28.406250000000004, 77.31750000000001 28.40625, 77.31750000000001 28.4))",28.508866497159197,1.819420378566722
6,Built area,26.927317552938927,29.797952221850995,4.797952221850995,"POLYGON ((77.325 28.4, 77.3325 28.4, 77.3325 28.40625, 77.325 28.406250000000004, 77.325 28.4))",28.45049941927995,1.3474528025710448
6,Built area,22.96236505701736,29.4393384563983,4.4393384563983,"POLYGON ((77.33250000000001 28.4, 77.34000000000002 28.399999999999995, 77.34000000000002 28.40625, 77.33250000000001 28.40625, 77.33250000000001 28.4))",28.20975012231286,1.229588334085438
6,Built area,24.299559024882036,29.403018714032516,4.4030187140325125,"POLYGON ((77.34000000000002 28.399999999999995, 77.3475 28.4, 77.3475 28.40625, 77.34000000000002 28.40625, 77.34000000000002 28.399999999999995))",28.32612768184199,1.0768910321905274
6,Built area,28.386661455186744,29.652619829110765,4.652619829110765,"POLYGON ((77.34750000000001 28.4, 77.355 28.399999999999995, 77.355 28.40625, 77.34750000000001 28.40625, 77.34750000000001 28.4))",28.32935862550149,1.323261203609274
6,Built area,31.37868212364816,29.82758400292187,4.827584002921871,"POLYGON ((77.355 28.399999999999995, 77.3625 28.399999999999995, 77.3625 28.406249999999996, 77.355 28.40625, 77.355 28.399999999999995))",28.32260144780825,1.504982555113621
6,Built area,22.55814051668591,29.52443601765034,4.524436017650341,"POLYGON ((77.36250000000001 28.399999999999995, 77.37 28.4, 77.37 28.40625, 77.36250000000001 28.406249999999996, 77.36250000000001 28.399999999999995))",28.319518013521286,1.2049180041290555
6,Built area,14.694508413541111,29.26564864864868,4.265648648648678,"POLYGON ((77.37 28.4, 77.3775 28.4, 77.3775 28.40625, 77.37 28.40625, 77.37 28.4))",28.31885493501935,0.9467937136293294
4,Crops,10.28492391431654,29.12503424657537,,"POLYGON ((77.37750000000001 28.4, 77.385 28.4, 77.385 28.40625, 77.37750000000001 28.40625, 77.37750000000001 28.4))",,
4,Crops,6.5041610426821945,29.105773972602776,,"POLYGON ((77.385 28.4, 77.3925 28.399999999999995, 77.3925 28.40625, 77.385 28.40625, 77.385 28.4))",,
4,Crops,5.104796281694758,29.15881955346245,,"POLYGON ((77.39250000000001 28.399999999999995, 77.4 28.39999999999999, 77.4 28.406249999999996, 77.39250000000001 28.40625, 77.39250000000001 28.399999999999995))",,
4,Crops,4.801037076753872,29.137972626472667,,"POLYGON ((77.4 28.39999999999999, 77.4075 28.399999999999995, 77.4075 28.40625, 77.4 28.406249999999996, 77.4 28.39999999999999))",,
4,Crops,1.701258426985225,31.05794660514176,,"POLYGON ((76.8 28.40625, 76.80749999999999 28.40625, 76.80749999999999 28.4125, 76.8 28.412499999999998, 76.8 28.40625))",,
4,Crops,1.854062524196264,30.97515202702703,,"POLYGON ((76.80749999999999 28.40625, 76.81499999999998 28.40625, 76.81499999999998 28.4125, 76.80749999999999 28.4125, 76.80749999999999 28.40625))",,
4,Crops,2.5438448775679023,30.85050000000001,,"POLYGON ((76.815 28.40625, 76.82249999999999 28.40625, 76.82249999999999 28.4125, 76.815 28.4125, 76.815 28.40625))",,
6,Built area,4.141725914530746,30.837932432432467,5.837932432432467,"POLYGON ((76.82249999999999 28.40625, 76.82999999999998 28.40625, 76.82999999999998 28.412500000000005, 76.82249999999999 28.4125, 76.82249999999999 28.40625))",30.955774807885103,-0.11784237545263565
4,Crops,3.8740608881774494,30.87751565589983,,"POLYGON ((76.83 28.40625, 76.83749999999999 28.40625, 76.83749999999999 28.412499999999998, 76.83 28.412500000000005, 76.83 28.40625))",,
4,Crops,3.3402865242596222,30.858748187211635,,"POLYGON ((76.83749999999999 28.40625, 76.84499999999998 28.40625, 76.84499999999998 28.4125, 76.83749999999999 28.412499999999998, 76.83749999999999 28.40625))",,
4,Crops,3.860996593494673,30.79400000000004,,"POLYGON ((76.845 28.40625, 76.85249999999999 28.406249999999996, 76.85249999999999 28.412500000000005, 76.845 28.4125, 76.845 28.40625))",,
4,Crops,4.939172379068426,30.794821635971505,,"POLYGON ((76.85249999999999 28.406249999999996, 76.85999999999999 28.406250000000004, 76.85999999999999 28.412500000000005, 76.85249999999999 28.412500000000005, 76.85249999999999 28.406249999999996))",,
4,Crops,6.142086073353483,30.854390243902458,,"POLYGON ((76.86 28.406250000000004, 76.86749999999999 28.40625, 76.86749999999999 28.412499999999998, 76.86 28.4125, 76.86 28.406250000000004))",,
4,Crops,5.858536433044021,30.463539881344804,,"POLYGON ((76.86749999999999 28.40625, 76.87499999999999 28.40625, 76.87499999999999 28.4125, 76.86749999999999 28.412499999999998, 76.86749999999999 28.40625))",,
4,Crops,5.341233209983724,30.424816658370712,,"POLYGON ((76.875 28.40625, 76.8825 28.40625, 76.8825 28.412499999999998, 76.875 28.4125, 76.875 28.40625))",,
6,Built area,8.117537958424972,30.52434739617669,5.524347396176694,"POLYGON ((76.8825 28.40625, 76.88999999999999 28.40625, 76.88999999999999 28.412500000000005, 76.8825 28.412499999999998, 76.8825 28.40625))",30.85742316445369,-0.3330757682769985
6,Built area,11.438426248514917,30.608775510204083,5.608775510204083,"POLYGON ((76.89 28.40625, 76.8975 28.40625, 76.8975 28.4125, 76.89 28.412500000000005, 76.89 28.40625))",30.853276090924204,-0.24450058072012126
6,Built area,14.574280748512544,30.57138049474379,5.571380494743789,"POLYGON ((76.8975 28.40625, 76.90499999999999 28.406249999999996, 76.90499999999999 28.4125, 76.8975 28.4125, 76.8975 28.40625))",30.83310602289698,-0.2617255281531925
6,Built area,21.14411464388817,30.95473684210532,5.954736842105319,"POLYGON ((76.905 28.406249999999996, 76.9125 28.40625, 76.9125 28.4125, 76.905 28.4125, 76.905 28.406249999999996))",30.813279084756363,0.14145775734895594
6,Built area,24.54073526408221,30.841557465091327,5.841557465091327,"POLYGON ((76.9125 28.40625, 76.91999999999999 28.406250000000004, 76.91999999999999 28.41250000000001, 76.9125 28.4125, 76.9125 28.40625))",30.756122954041103,0.0854345110502237
6,Built area,24.5062080428407,30.661675602728245,5.661675602728245,"POLYGON ((76.92 28.406250000000004, 76.9275 28.40625, 76.9275 28.4125, 76.92 28.412500000000005, 76.92 28.406250000000004))",30.681042390928322,-0.019366788200077423
6,Built area,31.110059368268637,30.599781271656305,5.599781271656305,"POLYGON ((76.9275 28.40625, 76.93499999999999 28.40625, 76.93499999999999 28.412499999999998, 76.9275 28.4125, 76.9275 28.40625))",30.59144503842301,0.00833623323329391
6,Built area,30.63567645013232,30.69365999653505,5.693659996535054,"POLYGON ((76.935 28.406249999999996, 76.9425 28.40625, 76.9425 28.41249999999999, 76.935 28.412499999999998, 76.935 28.406249999999996))",30.5480219992938,0.14563799724125204
6,Built area,34.200076966672334,30.85870408870409,5.858704088704094,"POLYGON ((76.9425 28.40625, 76.94999999999999 28.40625, 76.94999999999999 28.412499999999998, 76.9425 28.41249999999999, 76.9425 28.40625))",30.514909890023553,0.34379419868053773
6,Built area,30.26199821356376,30.397179487179528,5.397179487179528,"POLYGON ((76.95 28.40625, 76.9575 28.406250000000004, 76.9575 28.4125, 76.95 28.412499999999998, 76.95 28.40625))",30.470072213500828,-0.0728927263212995
6,Built area,25.896638651151918,30.40589613652117,5.405896136521172,"POLYGON ((76.9575 28.406250000000004, 76.96499999999999 28.40625, 76.96499999999999 28.412499999999998, 76.9575 28.4125, 76.9575 28.406250000000004))",30.363845652064853,0.042050484456318316
6,Built area,22.54804056399578,30.530743243243275,5.530743243243276,"POLYGON ((76.965 28.40625, 76.9725 28.40625, 76.9725 28.4125, 76.965 28.412499999999998, 76.965 28.40625))",30.334761904761933,0.19598133848134225
6,Built area,20.956064788070883,30.419344594594623,5.419344594594623,"POLYGON ((76.9725 28.40625, 76.97999999999999 28.40625, 76.97999999999999 28.4125, 76.9725 28.4125, 76.9725 28.40625))",30.363845652064853,0.055498942529769835
6,Built area,21.32873911462258,30.23420512820516,5.234205128205161,"POLYGON ((76.98 28.40625, 76.9875 28.406250000000004, 76.9875 28.4125, 76.98 28.4125, 76.98 28.40625))",30.23427504347755,-6.991527238753292e-05
6,Built area,23.86878984712708,30.3433821733822,5.343382173382196,"POLYGON ((76.9875 28.406250000000004, 76.99499999999999 28.40625, 76.99499999999999 28.4125, 76.9875 28.4125, 76.9875 28.406250000000004))",30.23419873984705,0.1091834335351507
6,Built area,26.05830575643865,30.354615384615443,5.3546153846154425,"POLYGON ((76.995 28.40625, 77.0025 28.406249999999996, 77.0025 28.412499999999998, 76.995 28.4125, 76.995 28.40625))",30.1841294261295,0.17048595848594417
4,Crops,23.190694127994544,30.572859722070262,,"POLYGON ((77.0025 28.406249999999996, 77.00999999999999 28.40625, 77.00999999999999 28.4125, 77.0025 28.412499999999998, 77.0025 28.406249999999996))",,
6,Built area,22.60565091309007,30.16431839672445,5.16431839672445,"POLYGON ((77.01 28.40625, 77.01750000000001 28.40625, 77.01750000000001 28.412499999999998, 77.01 28.4125, 77.01 28.40625))",30.13622878809061,0.02808960863384158
6,Built area,18.80147820227855,29.93512820512825,4.935128205128251,"POLYGON ((77.01750000000001 28.40625, 77.02499999999999 28.40625, 77.02499999999999 28.4125, 77.01750000000001 28.412499999999998, 77.01750000000001 28.40625))",30.11882208267924,-0.18369387755098998
6,Built area,21.360034030836985,29.71265288679579,4.712652886795791,"POLYGON ((77.025 28.40625, 77.0325 28.406250000000004, 77.0325 28.412499999999998, 77.025 28.4125, 77.025 28.40625))",30.153635493501977,-0.4409826067061857
6,Built area,35.58355029075584,29.051058915623,4.051058915622999,"POLYGON ((77.0325 28.406250000000004, 77.03999999999999 28.40625, 77.03999999999999 28.412500000000005, 77.0325 28.412499999999998, 77.0325 28.406250000000004))",30.153635493501977,-1.1025765778789776
6,Built area,47.822823921705385,28.68902439024396,3.689024390243958,"POLYGON ((77.04 28.40625, 77.0475 28.40625, 77.0475 28.412499999999998, 77.04 28.412500000000005, 77.04 28.40625))",29.99787228548783,-1.3088478952438685
6,Built area,38.36826543275475,28.687325369172115,3.6873253691721146,"POLYGON ((77.0475 28.40625, 77.05499999999999 28.40625, 77.05499999999999 28.412499999999998, 77.0475 28.412499999999998, 77.0475 28.40625))",29.99787228548783,-1.3105469163157153
6,Built area,41.0208293637245,28.754291364535295,3.754291364535298,"POLYGON ((77.055 28.40625, 77.0625 28.40625, 77.0625 28.412499999999998, 77.055 28.412499999999998, 77.055 28.40625))",29.99787228548783,-1.2435809209525353
6,Built area,50.97706440608779,28.933605800922894,3.933605800922898,"POLYGON ((77.0625 28.40625, 77.07 28.406250000000004, 77.07 28.4125, 77.0625 28.412499999999998, 77.0625 28.40625))",28.17286739290315,0.7607384080197441
6,Built area,35.70654640971004,29.185332893869504,4.185332893869504,"POLYGON ((77.07000000000002 28.406250000000004, 77.0775 28.40625, 77.0775 28.412500000000005, 77.07000000000002 28.4125, 77.07000000000002 28.406250000000004))",28.265661051462455,0.9196718424070482
4,Crops,30.69944376881059,29.4228848489054,,"POLYGON ((77.0775 28.40625, 77.08500000000001 28.40625, 77.08500000000001 28.4125, 77.0775 28.412500000000005, 77.0775 28.40625))",,
6,Built area,41.49530352227402,29.3889473684211,4.3889473684211,"POLYGON ((77.08500000000001 28.406250000000004, 77.0925 28.406249999999996, 77.0925 28.4125, 77.08500000000001 28.4125, 77.08500000000001 28.406250000000004))",28.306486486486516,1.0824608819345833
6,Built area,42.11681015479383,29.28446657183504,4.284466571835036,"POLYGON ((77.0925 28.406249999999996, 77.1 28.40625, 77.1 28.4125, 77.0925 28.4125, 77.0925 28.406249999999996))",28.265661051462455,1.0188055203725845
6,Built area,41.253427418355415,29.16990990990993,4.169909909909926,"POLYGON ((77.1 28.40625, 77.10749999999999 28.40625, 77.10749999999999 28.4125, 77.1 28.4125, 77.1 28.40625))",28.178493748850922,0.9914161610590071
6,Built area,36.91848271773597,29.24609494109496,4.246094941094956,"POLYGON ((77.1075 28.40625, 77.115 28.40625, 77.115 28.412500000000005, 77.1075 28.4125, 77.1075 28.40625))",28.11103028040489,1.1350646606900696
6,Built area,41.02793968690408,29.42259875259878,4.42259875259878,"POLYGON ((77.115 28.40625, 77.12249999999999 28.406250000000004, 77.12249999999999 28.412499999999998, 77.115 28.412500000000005, 77.115 28.40625))",28.090146958058146,1.332451794540635
4,Crops,19.61527892947197,29.52163893249612,,"POLYGON ((77.1225 28.406250000000004, 77.13 28.40625, 77.13 28.4125, 77.1225 28.412499999999998, 77.1225 28.406250000000004))",,
