landcover_class,landcover_name,lighting_radiance,lst_celsius,uhi_intensity,no2,geometry
6,Built area,34.75074362,29.71607247,1.013456361,0.000183039,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.55625], [77.385, 28.55625], [77.385, 28.5625], [77.37750000000001, 28.5625], [77.37750000000001, 28.55625]]]}"
6,Built area,37.00813143,29.88766421,1.185048098,0.00018103,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.55625], [77.3925, 28.55625], [77.3925, 28.5625], [77.385, 28.5625], [77.385, 28.55625]]]}"
6,Built area,40.98267631,30.19951829,1.496902183,0.00017788,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.55625], [77.4, 28.55625], [77.4, 28.5625], [77.39250000000001, 28.5625], [77.39250000000001, 28.55625]]]}"
6,Built area,40.30173852,30.76157104,2.058954926,0.000173749,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.55625], [77.4075, 28.55625], [77.4075, 28.5625], [77.4, 28.5625], [77.4, 28.55625]]]}"
4,Crops,3.730905189,30.18130819,,6.04E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.5625], [76.80749999999999, 28.5625], [76.80749999999999, 28.56875], [76.8, 28.56875], [76.8, 28.5625]]]}"
6,Built area,4.088042405,30.02512007,1.322503961,6.05E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.5625], [76.81499999999998, 28.5625], [76.81499999999998, 28.56875], [76.80749999999999, 28.56875], [76.80749999999999, 28.5625]]]}"
6,Built area,5.382331107,29.62714011,0.924524,6.05E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.5625], [76.82249999999999, 28.5625], [76.82249999999999, 28.56875], [76.815, 28.56875], [76.815, 28.5625]]]}"
6,Built area,6.576517022,29.43214914,0.729533032,6.07E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.5625], [76.82999999999998, 28.5625], [76.82999999999998, 28.56875], [76.82249999999999, 28.56875], [76.82249999999999, 28.5625]]]}"
4,Crops,4.920979581,29.5083773,,6.07E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.5625], [76.83749999999999, 28.5625], [76.83749999999999, 28.56875], [76.83, 28.56875], [76.83, 28.5625]]]}"
4,Crops,5.799518471,29.70524223,,6.09E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.5625], [76.84499999999998, 28.5625], [76.84499999999998, 28.56875], [76.83749999999999, 28.56875], [76.83749999999999, 28.5625]]]}"
4,Crops,4.875473759,29.88344284,,6.14E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.5625], [76.85249999999999, 28.5625], [76.85249999999999, 28.56875], [76.845, 28.56875], [76.845, 28.5625]]]}"
4,Crops,4.209231549,29.90064875,,6.17E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.5625], [76.85999999999999, 28.5625], [76.85999999999999, 28.56875], [76.85249999999999, 28.56875], [76.85249999999999, 28.5625]]]}"
1,Trees,7.82320378,29.70315425,,6.26E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.5625], [76.86749999999999, 28.5625], [76.86749999999999, 28.56875], [76.86, 28.56875], [76.86, 28.5625]]]}"
4,Crops,8.324949201,29.70579719,,6.34E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.5625], [76.87499999999999, 28.5625], [76.87499999999999, 28.56875], [76.86749999999999, 28.56875], [76.86749999999999, 28.5625]]]}"
4,Crops,4.539848082,29.85033095,,6.40E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.5625], [76.8825, 28.5625], [76.8825, 28.56875], [76.875, 28.56875], [76.875, 28.5625]]]}"
4,Crops,2.908347391,29.97763512,,6.48E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.5625], [76.88999999999999, 28.5625], [76.88999999999999, 28.56875], [76.8825, 28.56875], [76.8825, 28.5625]]]}"
4,Crops,2.906376723,30.02244542,,6.58E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.5625], [76.8975, 28.5625], [76.8975, 28.56875], [76.89, 28.56875], [76.89, 28.5625]]]}"
4,Crops,4.940177669,29.98430998,,6.68E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8975, 28.5625], [76.90499999999999, 28.5625], [76.90499999999999, 28.56875], [76.8975, 28.56875], [76.8975, 28.5625]]]}"
4,Crops,8.265371088,29.94064931,,6.68E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.905, 28.5625], [76.9125, 28.5625], [76.9125, 28.56875], [76.905, 28.56875], [76.905, 28.5625]]]}"
4,Crops,5.25536376,29.94817571,,6.93E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9125, 28.5625], [76.91999999999999, 28.5625], [76.91999999999999, 28.56875], [76.9125, 28.56875], [76.9125, 28.5625]]]}"
1,Trees,4.023087949,29.92125222,,7.07E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.5625], [76.9275, 28.5625], [76.9275, 28.56875], [76.92, 28.56875], [76.92, 28.5625]]]}"
4,Crops,5.014713255,29.78794898,,7.21E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9275, 28.5625], [76.93499999999999, 28.5625], [76.93499999999999, 28.56875], [76.9275, 28.56875], [76.9275, 28.5625]]]}"
4,Crops,6.685135381,29.65188818,,7.36E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.935, 28.5625], [76.9425, 28.5625], [76.9425, 28.56875], [76.935, 28.56875], [76.935, 28.5625]]]}"
4,Crops,7.063978002,29.69483862,,7.55E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9425, 28.5625], [76.94999999999999, 28.5625], [76.94999999999999, 28.56875], [76.9425, 28.56875], [76.9425, 28.5625]]]}"
4,Crops,6.552656021,29.58892568,,7.74E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.5625], [76.9575, 28.5625], [76.9575, 28.56875], [76.95, 28.56875], [76.95, 28.5625]]]}"
6,Built area,9.527119823,29.5729589,0.870342794,8.01E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9575, 28.5625], [76.96499999999999, 28.5625], [76.96499999999999, 28.56875], [76.9575, 28.56875], [76.9575, 28.5625]]]}"
4,Crops,8.008471431,29.45163697,,8.16E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.965, 28.5625], [76.9725, 28.5625], [76.9725, 28.56875], [76.965, 28.56875], [76.965, 28.5625]]]}"
4,Crops,8.23071662,29.34283837,,8.34E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9725, 28.5625], [76.97999999999999, 28.5625], [76.97999999999999, 28.56875], [76.9725, 28.56875], [76.9725, 28.5625]]]}"
4,Crops,8.225616394,29.31695957,,8.61E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.5625], [76.9875, 28.5625], [76.9875, 28.56875], [76.98, 28.56875], [76.98, 28.5625]]]}"
4,Crops,6.83549831,29.40518877,,8.91E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9875, 28.5625], [76.99499999999999, 28.5625], [76.99499999999999, 28.56875], [76.9875, 28.56875], [76.9875, 28.5625]]]}"
6,Built area,13.65335348,29.4605768,0.757960686,8.92E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.995, 28.5625], [77.0025, 28.5625], [77.0025, 28.56875], [76.995, 28.56875], [76.995, 28.5625]]]}"
6,Built area,18.50782132,29.44996018,0.747344069,9.14E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0025, 28.5625], [77.00999999999999, 28.5625], [77.00999999999999, 28.56875], [77.0025, 28.56875], [77.0025, 28.5625]]]}"
4,Crops,14.24094787,29.29431475,,9.63E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.5625], [77.0175, 28.5625], [77.0175, 28.56875], [77.01, 28.56875], [77.01, 28.5625]]]}"
4,Crops,14.51903725,29.01856281,,0.000100683,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0175, 28.5625], [77.02499999999999, 28.5625], [77.02499999999999, 28.56875], [77.0175, 28.56875], [77.0175, 28.5625]]]}"
1,Trees,14.31003364,28.722,,0.000104813,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.025, 28.5625], [77.0325, 28.5625], [77.0325, 28.56875], [77.025, 28.56875], [77.025, 28.5625]]]}"
1,Trees,19.44356143,28.54553767,,0.000110058,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0325, 28.5625], [77.03999999999999, 28.5625], [77.03999999999999, 28.56875], [77.0325, 28.56875], [77.0325, 28.5625]]]}"
6,Built area,34.96680804,28.65212838,-0.050487732,0.000115659,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.5625], [77.0475, 28.5625], [77.0475, 28.56875], [77.04, 28.56875], [77.04, 28.5625]]]}"
6,Built area,39.72163296,28.80804461,0.105428498,0.000119228,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0475, 28.5625], [77.05499999999999, 28.5625], [77.05499999999999, 28.56875], [77.0475, 28.56875], [77.0475, 28.5625]]]}"
6,Built area,43.65049879,29.09481928,0.392203173,0.000122356,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.055, 28.5625], [77.0625, 28.5625], [77.0625, 28.56875], [77.055, 28.56875], [77.055, 28.5625]]]}"
6,Built area,47.91909059,29.26249768,0.559881567,0.000125969,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0625, 28.5625], [77.07, 28.5625], [77.07, 28.56875], [77.0625, 28.56875], [77.0625, 28.5625]]]}"
6,Built area,60.23251668,29.50488717,0.802271064,0.000128621,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.5625], [77.0775, 28.5625], [77.0775, 28.56875], [77.07000000000001, 28.56875], [77.07000000000001, 28.5625]]]}"
7,Bare ground,82.97796523,30.11089379,,0.000128708,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0775, 28.5625], [77.085, 28.5625], [77.085, 28.56875], [77.0775, 28.56875], [77.0775, 28.5625]]]}"
7,Bare ground,80.69915007,31.01372973,,0.000129763,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.08500000000001, 28.5625], [77.0925, 28.5625], [77.0925, 28.56875], [77.08500000000001, 28.56875], [77.08500000000001, 28.5625]]]}"
7,Bare ground,62.84428291,31.81841485,,0.000131774,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0925, 28.5625], [77.1, 28.5625], [77.1, 28.56875], [77.0925, 28.56875], [77.0925, 28.5625]]]}"
7,Bare ground,63.3298148,32.0163599,,0.000133822,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.5625], [77.10749999999999, 28.5625], [77.10749999999999, 28.56875], [77.1, 28.56875], [77.1, 28.5625]]]}"
7,Bare ground,88.37691713,31.85547108,,0.000136256,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1075, 28.5625], [77.115, 28.5625], [77.115, 28.56875], [77.1075, 28.56875], [77.1075, 28.5625]]]}"
7,Bare ground,104.809816,31.37211678,,0.00013789,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.115, 28.5625], [77.12249999999999, 28.5625], [77.12249999999999, 28.56875], [77.115, 28.56875], [77.115, 28.5625]]]}"
6,Built area,80.91042443,30.64568832,1.943072208,0.000137824,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1225, 28.5625], [77.13, 28.5625], [77.13, 28.56875], [77.1225, 28.56875], [77.1225, 28.5625]]]}"
6,Built area,42.12871027,29.87864775,1.176031641,0.000139755,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.5625], [77.13749999999999, 28.5625], [77.13749999999999, 28.56875], [77.13, 28.56875], [77.13, 28.5625]]]}"
6,Built area,28.30016946,29.52407642,0.82146031,0.00013988,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1375, 28.5625], [77.145, 28.5625], [77.145, 28.56875], [77.1375, 28.56875], [77.1375, 28.5625]]]}"
6,Built area,23.59106484,28.92885123,0.226235122,0.000142271,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.145, 28.5625], [77.15249999999999, 28.5625], [77.15249999999999, 28.56875], [77.145, 28.56875], [77.145, 28.5625]]]}"
6,Built area,30.5408741,28.58309644,-0.119519675,0.000145152,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1525, 28.5625], [77.16, 28.5625], [77.16, 28.56875], [77.1525, 28.56875], [77.1525, 28.5625]]]}"
6,Built area,36.91210222,28.48609852,-0.216517593,0.000147041,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.5625], [77.16749999999999, 28.5625], [77.16749999999999, 28.56875], [77.16, 28.56875], [77.16, 28.5625]]]}"
6,Built area,39.56082648,28.50247734,-0.200138772,0.000147191,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1675, 28.5625], [77.175, 28.5625], [77.175, 28.56875], [77.1675, 28.56875], [77.1675, 28.5625]]]}"
6,Built area,41.59948544,28.4700778,-0.23253831,0.000148641,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.175, 28.5625], [77.18249999999999, 28.5625], [77.18249999999999, 28.56875], [77.175, 28.56875], [77.175, 28.5625]]]}"
6,Built area,53.79139439,28.5208095,-0.181806613,0.000152547,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1825, 28.5625], [77.19, 28.5625], [77.19, 28.56875], [77.1825, 28.56875], [77.1825, 28.5625]]]}"
6,Built area,54.69235254,28.5611103,-0.141505808,0.00015644,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.5625], [77.19749999999999, 28.5625], [77.19749999999999, 28.56875], [77.19, 28.56875], [77.19, 28.5625]]]}"
6,Built area,53.67265739,28.55411696,-0.148499149,0.000160675,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1975, 28.5625], [77.205, 28.5625], [77.205, 28.56875], [77.1975, 28.56875], [77.1975, 28.5625]]]}"
6,Built area,64.85911964,28.52819579,-0.17442032,0.000164836,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.205, 28.5625], [77.21249999999999, 28.5625], [77.21249999999999, 28.56875], [77.205, 28.56875], [77.205, 28.5625]]]}"
6,Built area,70.03820958,28.52845795,-0.174158157,0.00016864,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2125, 28.5625], [77.22, 28.5625], [77.22, 28.56875], [77.2125, 28.56875], [77.2125, 28.5625]]]}"
6,Built area,58.24848283,28.59238441,-0.110231705,0.000172959,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.5625], [77.22749999999999, 28.5625], [77.22749999999999, 28.56875], [77.22, 28.56875], [77.22, 28.5625]]]}"
6,Built area,56.5279712,28.68689619,-0.015719917,0.000175967,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2275, 28.5625], [77.235, 28.5625], [77.235, 28.56875], [77.2275, 28.56875], [77.2275, 28.5625]]]}"
6,Built area,54.55267665,28.67640331,-0.026212797,0.00017761,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.235, 28.5625], [77.24249999999999, 28.5625], [77.24249999999999, 28.56875], [77.235, 28.56875], [77.235, 28.5625]]]}"
6,Built area,57.30236813,28.68577944,-0.016836674,0.000180884,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2425, 28.5625], [77.25, 28.5625], [77.25, 28.56875], [77.2425, 28.56875], [77.2425, 28.5625]]]}"
6,Built area,49.89265212,28.67526594,-0.027350169,0.000183445,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.5625], [77.2575, 28.5625], [77.2575, 28.56875], [77.25, 28.56875], [77.25, 28.5625]]]}"
6,Built area,45.55936671,28.60306587,-0.099550245,0.000183765,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25750000000001, 28.5625], [77.265, 28.5625], [77.265, 28.56875], [77.25750000000001, 28.56875], [77.25750000000001, 28.5625]]]}"
6,Built area,45.40541417,28.48615336,-0.216462747,0.000186243,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.265, 28.5625], [77.2725, 28.5625], [77.2725, 28.56875], [77.265, 28.56875], [77.265, 28.5625]]]}"
6,Built area,40.03578597,28.3466083,-0.356007814,0.00018744,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.27250000000001, 28.5625], [77.28, 28.5625], [77.28, 28.56875], [77.27250000000001, 28.56875], [77.27250000000001, 28.5625]]]}"
6,Built area,34.23847721,28.02654563,-0.676070479,0.000186862,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.5625], [77.2875, 28.5625], [77.2875, 28.56875], [77.28, 28.56875], [77.28, 28.5625]]]}"
6,Built area,37.91780415,27.54289926,-1.159716847,0.000186922,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28750000000001, 28.5625], [77.295, 28.5625], [77.295, 28.56875], [77.28750000000001, 28.56875], [77.28750000000001, 28.5625]]]}"
0,Water,27.50837524,26.82984971,,0.000187389,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.295, 28.5625], [77.3025, 28.5625], [77.3025, 28.56875], [77.295, 28.56875], [77.295, 28.5625]]]}"
0,Water,17.98771114,26.03882864,,0.000187803,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.30250000000001, 28.5625], [77.31, 28.5625], [77.31, 28.56875], [77.30250000000001, 28.56875], [77.30250000000001, 28.5625]]]}"
6,Built area,38.85905616,26.02408427,-2.678531844,0.000188127,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.5625], [77.3175, 28.5625], [77.3175, 28.56875], [77.31, 28.56875], [77.31, 28.5625]]]}"
6,Built area,62.18680698,27.08136437,-1.621251744,0.000189032,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31750000000001, 28.5625], [77.325, 28.5625], [77.325, 28.56875], [77.31750000000001, 28.56875], [77.31750000000001, 28.5625]]]}"
6,Built area,50.08809817,27.97622916,-0.72638695,0.000189205,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.325, 28.5625], [77.3325, 28.5625], [77.3325, 28.56875], [77.325, 28.56875], [77.325, 28.5625]]]}"
6,Built area,47.5282575,28.63265781,-0.069958303,0.000188913,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.33250000000001, 28.5625], [77.34, 28.5625], [77.34, 28.56875], [77.33250000000001, 28.56875], [77.33250000000001, 28.5625]]]}"
6,Built area,44.06662849,29.05901553,0.356399424,0.000188644,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.5625], [77.3475, 28.5625], [77.3475, 28.56875], [77.34, 28.56875], [77.34, 28.5625]]]}"
6,Built area,40.06328409,29.30510744,0.602491335,0.000188671,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34750000000001, 28.5625], [77.355, 28.5625], [77.355, 28.56875], [77.34750000000001, 28.56875], [77.34750000000001, 28.5625]]]}"
6,Built area,38.82600264,29.47506584,0.772449731,0.000188873,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.355, 28.5625], [77.3625, 28.5625], [77.3625, 28.56875], [77.355, 28.56875], [77.355, 28.5625]]]}"
6,Built area,36.30471334,29.46577149,0.763155384,0.000186468,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.36250000000001, 28.5625], [77.37, 28.5625], [77.37, 28.56875], [77.36250000000001, 28.56875], [77.36250000000001, 28.5625]]]}"
6,Built area,34.15551676,29.44023543,0.737619324,0.000184388,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.5625], [77.3775, 28.5625], [77.3775, 28.56875], [77.37, 28.56875], [77.37, 28.5625]]]}"
6,Built area,42.52108035,29.487668,0.785051888,0.000183118,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.5625], [77.385, 28.5625], [77.385, 28.56875], [77.37750000000001, 28.56875], [77.37750000000001, 28.5625]]]}"
6,Built area,47.5434933,29.62108576,0.918469648,0.000181218,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.5625], [77.3925, 28.5625], [77.3925, 28.56875], [77.385, 28.56875], [77.385, 28.5625]]]}"
6,Built area,49.07113138,29.84619192,1.143575815,0.00017804,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.5625], [77.4, 28.5625], [77.4, 28.56875], [77.39250000000001, 28.56875], [77.39250000000001, 28.5625]]]}"
6,Built area,43.12553172,30.13376843,1.431152317,0.000174572,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.5625], [77.4075, 28.5625], [77.4075, 28.56875], [77.4, 28.56875], [77.4, 28.5625]]]}"
6,Built area,4.102571962,30.03608422,1.333468114,6.03E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.568749999999998], [76.80749999999999, 28.568749999999998], [76.80749999999999, 28.575], [76.8, 28.575], [76.8, 28.568749999999998]]]}"
6,Built area,4.921866602,29.96275291,1.260136801,6.05E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.568749999999998], [76.81499999999998, 28.568749999999998], [76.81499999999998, 28.575], [76.80749999999999, 28.575], [76.80749999999999, 28.568749999999998]]]}"
6,Built area,5.938125013,29.64952381,0.946907699,6.05E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.568749999999998], [76.82249999999999, 28.568749999999998], [76.82249999999999, 28.575], [76.815, 28.575], [76.815, 28.568749999999998]]]}"
4,Crops,5.561461291,29.51543397,,6.05E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.568749999999998], [76.82999999999998, 28.568749999999998], [76.82999999999998, 28.575], [76.82249999999999, 28.575], [76.82249999999999, 28.568749999999998]]]}"
4,Crops,3.397563571,29.52703691,,6.07E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.568749999999998], [76.83749999999999, 28.568749999999998], [76.83749999999999, 28.575], [76.83, 28.575], [76.83, 28.568749999999998]]]}"
4,Crops,2.800109651,29.64276862,,6.10E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.568749999999998], [76.84499999999998, 28.568749999999998], [76.84499999999998, 28.575], [76.83749999999999, 28.575], [76.83749999999999, 28.568749999999998]]]}"
4,Crops,3.432588827,29.78079763,,6.15E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.568749999999998], [76.85249999999999, 28.568749999999998], [76.85249999999999, 28.575], [76.845, 28.575], [76.845, 28.568749999999998]]]}"
4,Crops,5.279297685,29.82121619,,6.20E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.568749999999998], [76.85999999999999, 28.568749999999998], [76.85999999999999, 28.575], [76.85249999999999, 28.575], [76.85249999999999, 28.568749999999998]]]}"
4,Crops,10.74024411,29.78560976,,6.30E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.568749999999998], [76.86749999999999, 28.568749999999998], [76.86749999999999, 28.575], [76.86, 28.575], [76.86, 28.568749999999998]]]}"
4,Crops,9.464221699,29.70961107,,6.38E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.568749999999998], [76.87499999999999, 28.568749999999998], [76.87499999999999, 28.575], [76.86749999999999, 28.575], [76.86749999999999, 28.568749999999998]]]}"
4,Crops,6.435464622,29.95860509,,6.45E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.568749999999998], [76.8825, 28.568749999999998], [76.8825, 28.575], [76.875, 28.575], [76.875, 28.568749999999998]]]}"
4,Crops,4.638473923,30.14916988,,6.54E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.568749999999998], [76.88999999999999, 28.568749999999998], [76.88999999999999, 28.575], [76.8825, 28.575], [76.8825, 28.568749999999998]]]}"
4,Crops,3.554383479,30.16287658,,6.65E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.568749999999998], [76.8975, 28.568749999999998], [76.8975, 28.575], [76.89, 28.575], [76.89, 28.568749999999998]]]}"
4,Crops,5.970515254,30.05903475,,6.73E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8975, 28.568749999999998], [76.90499999999999, 28.568749999999998], [76.90499999999999, 28.575], [76.8975, 28.575], [76.8975, 28.568749999999998]]]}"
6,Built area,10.66408106,29.99,1.28738389,6.73E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.905, 28.568749999999998], [76.9125, 28.568749999999998], [76.9125, 28.575], [76.905, 28.575], [76.905, 28.568749999999998]]]}"
4,Crops,6.086345156,30.0130102,,6.97E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9125, 28.568749999999998], [76.91999999999999, 28.568749999999998], [76.91999999999999, 28.575], [76.9125, 28.575], [76.9125, 28.568749999999998]]]}"
4,Crops,4.114662244,29.85109459,,7.12E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.568749999999998], [76.9275, 28.568749999999998], [76.9275, 28.575], [76.92, 28.575], [76.92, 28.568749999999998]]]}"
4,Crops,7.348819627,29.57850676,,7.24E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9275, 28.568749999999998], [76.93499999999999, 28.568749999999998], [76.93499999999999, 28.575], [76.9275, 28.575], [76.9275, 28.568749999999998]]]}"
4,Crops,8.121131742,29.35119932,,7.38E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.935, 28.568749999999998], [76.9425, 28.568749999999998], [76.9425, 28.575], [76.935, 28.575], [76.935, 28.568749999999998]]]}"
4,Crops,7.084940762,29.347,,7.58E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9425, 28.568749999999998], [76.94999999999999, 28.568749999999998], [76.94999999999999, 28.575], [76.9425, 28.575], [76.9425, 28.568749999999998]]]}"
4,Crops,7.946543211,29.347,,7.79E-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.568749999999998], [76.9575, 28.568749999999998], [76.9575, 28.575], [76.95, 28.575], [76.95, 28.568749999999998]]]}"
