landcover_class,landcover_name,lighting_radiance,lst_celsius,uhi_intensity,geometry,uhi_city_rural_median
1,Trees,3.5202542684846008,27.506867927658902,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.205, 28.4], [77.21249999999999, 28.4], [77.21249999999999, 28.40625], [77.205, 28.40625], [77.205, 28.4]]]}",
1,Trees,3.778344644552986,27.2873702250131,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2125, 28.4], [77.22, 28.4], [77.22, 28.40625], [77.2125, 28.40625], [77.2125, 28.4]]]}",
1,Trees,5.533192646664543,27.383179833679836,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.4], [77.22749999999999, 28.4], [77.22749999999999, 28.40625], [77.22, 28.40625], [77.22, 28.4]]]}",
1,Trees,6.891381359100343,27.64422681770286,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2275, 28.4], [77.235, 28.4], [77.235, 28.40625], [77.2275, 28.40625], [77.2275, 28.4]]]}",
1,Trees,5.448457663746203,27.8711965811966,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.235, 28.4], [77.24249999999999, 28.4], [77.24249999999999, 28.40625], [77.235, 28.40625], [77.235, 28.4]]]}",
1,Trees,5.10587142486056,28.146278911564654,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2425, 28.4], [77.25, 28.4], [77.25, 28.40625], [77.2425, 28.40625], [77.2425, 28.4]]]}",
1,Trees,8.32593213178344,28.58435265619784,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.4], [77.2575, 28.4], [77.2575, 28.40625], [77.25, 28.40625], [77.25, 28.4]]]}",
1,Trees,9.312161004341254,29.23256473438027,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25750000000001, 28.4], [77.265, 28.4], [77.265, 28.40625], [77.25750000000001, 28.40625], [77.25750000000001, 28.4]]]}",
6,Built area,14.755355596138946,29.90127092946609,4.90127092946609,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.265, 28.4], [77.2725, 28.4], [77.2725, 28.40625], [77.265, 28.40625], [77.265, 28.4]]]}",1.1986548193454283
6,Built area,21.22700805017504,30.581489106160017,5.581489106160017,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.27250000000001, 28.4], [77.28, 28.4], [77.28, 28.40625], [77.27250000000001, 28.40625], [77.27250000000001, 28.4]]]}",1.8788729960393553
6,Built area,22.73483070088566,30.78052529000417,5.780525290004171,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.4], [77.2875, 28.4], [77.2875, 28.40625], [77.28, 28.40625], [77.28, 28.4]]]}",2.077909179883509
6,Built area,25.15898696796314,30.75274174326152,5.752741743261517,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28750000000001, 28.4], [77.295, 28.4], [77.295, 28.40625], [77.28750000000001, 28.40625], [77.28750000000001, 28.4]]]}",2.0501256331408584
6,Built area,28.359838362663023,30.68009684926608,5.680096849266079,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.295, 28.4], [77.3025, 28.4], [77.3025, 28.40625], [77.295, 28.40625], [77.295, 28.4]]]}",1.9774807391454168
6,Built area,38.15157318760699,30.65302739726032,5.653027397260317,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.30250000000001, 28.4], [77.31, 28.4], [77.31, 28.40625], [77.30250000000001, 28.40625], [77.30250000000001, 28.4]]]}",1.9504112871396586
6,Built area,38.5454056971782,30.476472972972992,5.476472972972992,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.4], [77.3175, 28.4], [77.3175, 28.40625], [77.31, 28.40625], [77.31, 28.4]]]}",1.7738568628523304
6,Built area,31.85555789106984,30.32828687572592,5.328286875725919,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31750000000001, 28.4], [77.325, 28.4], [77.325, 28.40625], [77.31750000000001, 28.40625], [77.31750000000001, 28.4]]]}",1.625670765605257
6,Built area,26.927317552938927,29.797952221850995,4.797952221850995,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.325, 28.4], [77.3325, 28.4], [77.3325, 28.40625], [77.325, 28.40625], [77.325, 28.4]]]}",1.095336111730333
6,Built area,22.96236505701736,29.4393384563983,4.4393384563983,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.33250000000001, 28.4], [77.34, 28.4], [77.34, 28.40625], [77.33250000000001, 28.40625], [77.33250000000001, 28.4]]]}",0.736722346277638
6,Built area,24.299559024882036,29.403018714032516,4.4030187140325125,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.4], [77.3475, 28.4], [77.3475, 28.40625], [77.34, 28.40625], [77.34, 28.4]]]}",0.7004026039118543
6,Built area,28.386661455186744,29.652619829110765,4.652619829110765,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34750000000001, 28.4], [77.355, 28.4], [77.355, 28.40625], [77.34750000000001, 28.40625], [77.34750000000001, 28.4]]]}",0.9500037189901036
6,Built area,31.37868212364816,29.82758400292187,4.827584002921871,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.355, 28.4], [77.3625, 28.4], [77.3625, 28.40625], [77.355, 28.40625], [77.355, 28.4]]]}",1.1249678928012088
6,Built area,22.55814051668591,29.52443601765034,4.524436017650341,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.36250000000001, 28.4], [77.37, 28.4], [77.37, 28.40625], [77.36250000000001, 28.40625], [77.36250000000001, 28.4]]]}",0.8218199075296795
6,Built area,14.694508413541111,29.26564864864868,4.265648648648678,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.4], [77.3775, 28.4], [77.3775, 28.40625], [77.37, 28.40625], [77.37, 28.4]]]}",0.5630325385280166
4,Crops,10.28492391431654,29.12503424657537,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.4], [77.385, 28.4], [77.385, 28.40625], [77.37750000000001, 28.40625], [77.37750000000001, 28.4]]]}",
4,Crops,6.5041610426821945,29.105773972602776,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.4], [77.3925, 28.4], [77.3925, 28.40625], [77.385, 28.40625], [77.385, 28.4]]]}",
4,Crops,5.104796281694758,29.15881955346245,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.4], [77.4, 28.4], [77.4, 28.40625], [77.39250000000001, 28.40625], [77.39250000000001, 28.4]]]}",
4,Crops,4.801037076753872,29.137972626472667,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.4], [77.4075, 28.4], [77.4075, 28.40625], [77.4, 28.40625], [77.4, 28.4]]]}",
4,Crops,1.701258426985225,31.05794660514176,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.40625], [76.80749999999999, 28.40625], [76.80749999999999, 28.4125], [76.8, 28.4125], [76.8, 28.40625]]]}",
