landcover_class,landcover_name,lighting_radiance,geometry
4,Crops,9.358716597887858,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.4], [77.8, 28.4], [77.8, 29.4], [76.8, 29.4], [76.8, 28.4]]]}"
