landcover_class,landcover_name,lighting_radiance,lst_celsius,uhi_intensity,no2,geometry
7,Bare ground,0.4291576896584295,40.05483767674341,,2.0216433301702235e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.72731193046185, 27.783190561270004], [70.81001924754966, 27.783190561270004], [70.81001924754966, 27.846801332381737], [70.72731193046185, 27.846801332381737], [70.72731193046185, 27.783190561270004]]]}"
7,Bare ground,0.41738845527599605,39.6136276695267,,1.9882399156391957e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.81001924754966, 27.783190561270004], [70.89272656463747, 27.783190561270004], [70.89272656463747, 27.846801332381737], [70.81001924754966, 27.846801332381737], [70.81001924754966, 27.783190561270004]]]}"
7,Bare ground,0.4226137051334221,39.90954512005223,,2.021193014136595e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.89272656463747, 27.783190561270004], [70.97543388172528, 27.783190561270004], [70.97543388172528, 27.846801332381737], [70.89272656463747, 27.846801332381737], [70.89272656463747, 27.783190561270004]]]}"
7,Bare ground,0.42408255806619594,39.20860684303982,,2.0649371514325354e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.97543388172528, 27.783190561270004], [71.05814119881309, 27.783190561270004], [71.05814119881309, 27.846801332381737], [70.97543388172528, 27.846801332381737], [70.97543388172528, 27.783190561270004]]]}"
7,Bare ground,0.5120912623178796,39.020467859181764,,2.119385871399055e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.05814119881309, 27.783190561270004], [71.1408485159009, 27.783190561270004], [71.1408485159009, 27.846801332381737], [71.05814119881309, 27.846801332381737], [71.05814119881309, 27.783190561270004]]]}"
7,Bare ground,0.5738354590612976,39.385170034126695,,2.157525148957252e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.1408485159009, 27.783190561270004], [71.22355583298871, 27.783190561270004], [71.22355583298871, 27.846801332381737], [71.1408485159009, 27.846801332381737], [71.1408485159009, 27.783190561270004]]]}"
7,Bare ground,0.5487851541670388,39.44384768400118,,2.1658335236389933e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.22355583298871, 27.783190561270004], [71.30626315007652, 27.783190561270004], [71.30626315007652, 27.846801332381737], [71.22355583298871, 27.846801332381737], [71.22355583298871, 27.783190561270004]]]}"
4,Crops,1.9903421849192344,31.090978976910094,,4.030320628469347e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.10328754116952, 27.783190561270004], [76.18599485825733, 27.783190561270004], [76.18599485825733, 27.846801332381737], [76.10328754116952, 27.846801332381737], [76.10328754116952, 27.783190561270004]]]}"
4,Crops,1.7222257993884917,30.672049888615085,,4.1680215246798156e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.18599485825733, 27.783190561270004], [76.26870217534514, 27.783190561270004], [76.26870217534514, 27.846801332381737], [76.18599485825733, 27.846801332381737], [76.18599485825733, 27.783190561270004]]]}"
1,Trees,0.9751674782561791,28.972731890970078,,4.056631279442009e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8476533949598, 27.783190561270004], [76.93036071204762, 27.783190561270004], [76.93036071204762, 27.846801332381737], [76.8476533949598, 27.846801332381737], [76.8476533949598, 27.783190561270004]]]}"
4,Crops,2.302234532656159,30.222728044901793,,4.244734344832301e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.93036071204762, 27.783190561270004], [77.01306802913543, 27.783190561270004], [77.01306802913543, 27.846801332381737], [76.93036071204762, 27.846801332381737], [76.93036071204762, 27.783190561270004]]]}"
4,Crops,2.1160228309831752,30.822698426974807,,4.50621447617718e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01306802913544, 27.783190561270004], [77.09577534622325, 27.783190561270004], [77.09577534622325, 27.846801332381737], [77.01306802913544, 27.846801332381737], [77.01306802913544, 27.783190561270004]]]}"
4,Crops,2.3742812242472615,29.841615834869085,,4.717507174122867e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.09577534622325, 27.783190561270004], [77.17848266331106, 27.783190561270004], [77.17848266331106, 27.846801332381737], [77.09577534622325, 27.846801332381737], [77.09577534622325, 27.783190561270004]]]}"
4,Crops,2.0719812764766368,29.21193252633563,,4.7860609216040766e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.17848266331106, 27.783190561270004], [77.26118998039887, 27.783190561270004], [77.26118998039887, 27.846801332381737], [77.17848266331106, 27.846801332381737], [77.17848266331106, 27.783190561270004]]]}"
4,Crops,2.138266048025434,29.431334081429,,4.892115874930819e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.26118998039887, 27.783190561270004], [77.34389729748668, 27.783190561270004], [77.34389729748668, 27.846801332381737], [77.26118998039887, 27.846801332381737], [77.26118998039887, 27.783190561270004]]]}"
0,Water,0.41499999165534973,37.59666666666669,,2.3553823911281122e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[69.98294607667155, 27.846801332381737], [70.06565339375936, 27.846801332381737], [70.06565339375936, 27.91041210349347], [69.98294607667155, 27.91041210349347], [69.98294607667155, 27.846801332381737]]]}"
7,Bare ground,0.42335687772202407,39.499498255636496,,2.3345836846017004e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.06565339375938, 27.846801332381737], [70.14836071084719, 27.846801332381737], [70.14836071084719, 27.91041210349347], [70.06565339375938, 27.91041210349347], [70.06565339375938, 27.846801332381737]]]}"
7,Bare ground,0.45241390914507945,39.72710437815367,,2.287370177199199e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.14836071084719, 27.846801332381737], [70.231068027935, 27.846801332381737], [70.231068027935, 27.91041210349347], [70.14836071084719, 27.91041210349347], [70.14836071084719, 27.846801332381737]]]}"
7,Bare ground,0.8210032291011131,39.45854811333077,,2.2496180074833947e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.231068027935, 27.846801332381737], [70.3137753450228, 27.846801332381737], [70.3137753450228, 27.91041210349347], [70.231068027935, 27.91041210349347], [70.231068027935, 27.846801332381737]]]}"
7,Bare ground,0.5506354211917758,39.43484525839977,,2.1064350723143406e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.64460461337404, 27.846801332381737], [70.72731193046185, 27.846801332381737], [70.72731193046185, 27.91041210349347], [70.64460461337404, 27.91041210349347], [70.64460461337404, 27.846801332381737]]]}"
7,Bare ground,0.4111714481665708,39.67877913629187,,2.0804983504283954e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.72731193046185, 27.846801332381737], [70.81001924754966, 27.846801332381737], [70.81001924754966, 27.91041210349347], [70.72731193046185, 27.91041210349347], [70.72731193046185, 27.846801332381737]]]}"
7,Bare ground,0.4034140607128967,40.039649155715296,,2.0230313985755074e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.81001924754966, 27.846801332381737], [70.89272656463747, 27.846801332381737], [70.89272656463747, 27.91041210349347], [70.81001924754966, 27.91041210349347], [70.81001924754966, 27.846801332381737]]]}"
7,Bare ground,0.4006737344300156,40.157223808697665,,1.99481331102349e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.89272656463747, 27.846801332381737], [70.97543388172528, 27.846801332381737], [70.97543388172528, 27.91041210349347], [70.89272656463747, 27.91041210349347], [70.89272656463747, 27.846801332381737]]]}"
7,Bare ground,0.3968613686859082,39.429886408178724,,1.98491117863302e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.97543388172528, 27.846801332381737], [71.05814119881309, 27.846801332381737], [71.05814119881309, 27.91041210349347], [70.97543388172528, 27.91041210349347], [70.97543388172528, 27.846801332381737]]]}"
7,Bare ground,0.3999448951148498,39.39447566166207,,2.0560978443724025e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.05814119881309, 27.846801332381737], [71.1408485159009, 27.846801332381737], [71.1408485159009, 27.91041210349347], [71.05814119881309, 27.91041210349347], [71.05814119881309, 27.846801332381737]]]}"
7,Bare ground,0.4158489938967322,39.85784523862446,,2.050495200291383e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.1408485159009, 27.846801332381737], [71.22355583298871, 27.846801332381737], [71.22355583298871, 27.91041210349347], [71.1408485159009, 27.91041210349347], [71.1408485159009, 27.846801332381737]]]}"
7,Bare ground,0.43492594973552823,39.732618645354464,,2.026299308684112e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.22355583298871, 27.846801332381737], [71.30626315007652, 27.846801332381737], [71.30626315007652, 27.91041210349347], [71.22355583298871, 27.91041210349347], [71.22355583298871, 27.846801332381737]]]}"
7,Bare ground,0.497651561253942,39.33459837814359,,2.0569533630341455e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.30626315007652, 27.846801332381737], [71.38897046716433, 27.846801332381737], [71.38897046716433, 27.91041210349347], [71.30626315007652, 27.91041210349347], [71.30626315007652, 27.846801332381737]]]}"
7,Bare ground,0.6221352939535618,38.765035624435306,,2.0383301506995275e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.38897046716434, 27.846801332381737], [71.47167778425215, 27.846801332381737], [71.47167778425215, 27.91041210349347], [71.38897046716434, 27.91041210349347], [71.38897046716434, 27.846801332381737]]]}"
7,Bare ground,0.7507921641902435,39.241236402334025,,2.0547014848357676e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.47167778425215, 27.846801332381737], [71.55438510133996, 27.846801332381737], [71.55438510133996, 27.91041210349347], [71.47167778425215, 27.91041210349347], [71.47167778425215, 27.846801332381737]]]}"
7,Bare ground,0.942896955151964,40.29121299427397,,2.022320067971612e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.55438510133996, 27.846801332381737], [71.63709241842777, 27.846801332381737], [71.63709241842777, 27.91041210349347], [71.55438510133996, 27.91041210349347], [71.55438510133996, 27.846801332381737]]]}"
7,Bare ground,0.5635885815579871,40.04804599134814,,1.9951329767040195e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.63709241842777, 27.846801332381737], [71.71979973551558, 27.846801332381737], [71.71979973551558, 27.91041210349347], [71.63709241842777, 27.91041210349347], [71.63709241842777, 27.846801332381737]]]}"
7,Bare ground,0.6695841179556068,39.95239715802762,,2.0102446671817933e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.71979973551558, 27.846801332381737], [71.80250705260339, 27.846801332381737], [71.80250705260339, 27.91041210349347], [71.71979973551558, 27.91041210349347], [71.71979973551558, 27.846801332381737]]]}"
4,Crops,1.3846884478039443,30.378527203093658,,3.339431041951019e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[75.9378729069939, 27.846801332381737], [76.02058022408171, 27.846801332381737], [76.02058022408171, 27.91041210349347], [75.9378729069939, 27.91041210349347], [75.9378729069939, 27.846801332381737]]]}"
4,Crops,1.5461313234103438,31.04536814181063,,3.603159371715955e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.02058022408171, 27.846801332381737], [76.10328754116952, 27.846801332381737], [76.10328754116952, 27.91041210349347], [76.02058022408171, 27.91041210349347], [76.02058022408171, 27.846801332381737]]]}"
4,Crops,1.7127968485999068,31.388287357289194,,3.746738992566282e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.10328754116952, 27.846801332381737], [76.18599485825733, 27.846801332381737], [76.18599485825733, 27.91041210349347], [76.10328754116952, 27.91041210349347], [76.10328754116952, 27.846801332381737]]]}"
1,Trees,1.2124672016157172,30.465316383915134,,3.817898835131998e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.18599485825733, 27.846801332381737], [76.26870217534514, 27.846801332381737], [76.26870217534514, 27.91041210349347], [76.18599485825733, 27.91041210349347], [76.18599485825733, 27.846801332381737]]]}"
4,Crops,1.2761790970703915,29.52866647868263,,4.25596514974173e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8476533949598, 27.846801332381737], [76.93036071204762, 27.846801332381737], [76.93036071204762, 27.91041210349347], [76.8476533949598, 27.91041210349347], [76.8476533949598, 27.846801332381737]]]}"
4,Crops,1.7558886723064282,30.292338505291735,,4.400360226391112e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.93036071204762, 27.846801332381737], [77.01306802913543, 27.846801332381737], [77.01306802913543, 27.91041210349347], [76.93036071204762, 27.91041210349347], [76.93036071204762, 27.846801332381737]]]}"
4,Crops,2.1330913169759262,31.076843232062267,,4.7056672506557025e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01306802913544, 27.846801332381737], [77.09577534622325, 27.846801332381737], [77.09577534622325, 27.91041210349347], [77.01306802913544, 27.91041210349347], [77.01306802913544, 27.846801332381737]]]}"
4,Crops,2.4829965282397324,29.86138117318997,,4.8807469790145e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.09577534622325, 27.846801332381737], [77.17848266331106, 27.846801332381737], [77.17848266331106, 27.91041210349347], [77.09577534622325, 27.91041210349347], [77.09577534622325, 27.846801332381737]]]}"
4,Crops,3.1418294854309146,29.912243127653724,,4.9557332812950864e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.17848266331106, 27.846801332381737], [77.26118998039887, 27.846801332381737], [77.26118998039887, 27.91041210349347], [77.17848266331106, 27.91041210349347], [77.17848266331106, 27.846801332381737]]]}"
4,Crops,1.846888768531765,30.10062430594083,,5.0117072163047586e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.26118998039887, 27.846801332381737], [77.34389729748668, 27.846801332381737], [77.34389729748668, 27.91041210349347], [77.26118998039887, 27.91041210349347], [77.26118998039887, 27.846801332381737]]]}"
4,Crops,5.709539195713871,29.553277722726573,,5.3358780056150146e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34389729748668, 27.846801332381737], [77.42660461457449, 27.846801332381737], [77.42660461457449, 27.91041210349347], [77.34389729748668, 27.91041210349347], [77.34389729748668, 27.846801332381737]]]}"
4,Crops,1.645244420151664,28.042758229998903,,5.322925055638362e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.42660461457449, 27.846801332381737], [77.5093119316623, 27.846801332381737], [77.5093119316623, 27.91041210349347], [77.42660461457449, 27.91041210349347], [77.42660461457449, 27.846801332381737]]]}"
7,Bare ground,0.4296100992675221,39.08037423510471,,2.6362783433038186e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[69.90023875958374, 27.91041210349347], [69.98294607667155, 27.91041210349347], [69.98294607667155, 27.974022874605204], [69.90023875958374, 27.974022874605204], [69.90023875958374, 27.91041210349347]]]}"
7,Bare ground,0.42806792368481056,35.99819140089305,,2.408972196537846e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[69.98294607667155, 27.91041210349347], [70.06565339375936, 27.91041210349347], [70.06565339375936, 27.974022874605204], [69.98294607667155, 27.974022874605204], [69.98294607667155, 27.91041210349347]]]}"
7,Bare ground,0.42016275200240044,35.138116189216625,,2.3932844038143448e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.06565339375938, 27.91041210349347], [70.14836071084719, 27.91041210349347], [70.14836071084719, 27.974022874605204], [70.06565339375938, 27.974022874605204], [70.06565339375938, 27.91041210349347]]]}"
7,Bare ground,0.4208857272661875,38.882234296898105,,2.299626129289539e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.14836071084719, 27.91041210349347], [70.231068027935, 27.91041210349347], [70.231068027935, 27.974022874605204], [70.14836071084719, 27.974022874605204], [70.14836071084719, 27.91041210349347]]]}"
7,Bare ground,0.47743635553543284,39.39000041737493,,2.1910690221098723e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.231068027935, 27.91041210349347], [70.3137753450228, 27.91041210349347], [70.3137753450228, 27.974022874605204], [70.231068027935, 27.974022874605204], [70.231068027935, 27.91041210349347]]]}"
7,Bare ground,0.5013770410705706,39.34929334157911,,2.191408608833467e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.3137753450228, 27.91041210349347], [70.39648266211061, 27.91041210349347], [70.39648266211061, 27.974022874605204], [70.3137753450228, 27.974022874605204], [70.3137753450228, 27.91041210349347]]]}"
7,Bare ground,0.976061616683222,38.818572871025765,,2.1440566962078903e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.56189729628623, 27.91041210349347], [70.64460461337404, 27.91041210349347], [70.64460461337404, 27.974022874605204], [70.56189729628623, 27.974022874605204], [70.56189729628623, 27.91041210349347]]]}"
7,Bare ground,0.5410856584970385,38.88264974962307,,2.1172577217969836e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.64460461337404, 27.91041210349347], [70.72731193046185, 27.91041210349347], [70.72731193046185, 27.974022874605204], [70.64460461337404, 27.974022874605204], [70.64460461337404, 27.91041210349347]]]}"
7,Bare ground,0.40812838289592535,39.058782946636,,2.0826199127374136e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.72731193046185, 27.91041210349347], [70.81001924754966, 27.91041210349347], [70.81001924754966, 27.974022874605204], [70.72731193046185, 27.974022874605204], [70.72731193046185, 27.91041210349347]]]}"
7,Bare ground,0.40001842201419496,39.735346189414365,,2.0568944083927795e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.81001924754966, 27.91041210349347], [70.89272656463747, 27.91041210349347], [70.89272656463747, 27.974022874605204], [70.81001924754966, 27.974022874605204], [70.81001924754966, 27.91041210349347]]]}"
7,Bare ground,0.39697804405855047,39.81491405481718,,2.010970483064048e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.89272656463747, 27.91041210349347], [70.97543388172528, 27.91041210349347], [70.97543388172528, 27.974022874605204], [70.89272656463747, 27.974022874605204], [70.89272656463747, 27.91041210349347]]]}"
7,Bare ground,0.39477611668292983,40.134818946928036,,1.9966225168670644e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[70.97543388172528, 27.91041210349347], [71.05814119881309, 27.91041210349347], [71.05814119881309, 27.974022874605204], [70.97543388172528, 27.974022874605204], [70.97543388172528, 27.91041210349347]]]}"
7,Bare ground,0.3966906028539851,40.05543598982927,,2.0215968957754638e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.05814119881309, 27.91041210349347], [71.1408485159009, 27.91041210349347], [71.1408485159009, 27.974022874605204], [71.05814119881309, 27.974022874605204], [71.05814119881309, 27.91041210349347]]]}"
7,Bare ground,0.39924266804224895,39.699646639734546,,2.0225743281942427e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.1408485159009, 27.91041210349347], [71.22355583298871, 27.91041210349347], [71.22355583298871, 27.974022874605204], [71.1408485159009, 27.974022874605204], [71.1408485159009, 27.91041210349347]]]}"
7,Bare ground,0.40608558463723915,39.90692219226536,,1.982024308359429e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.22355583298871, 27.91041210349347], [71.30626315007652, 27.91041210349347], [71.30626315007652, 27.974022874605204], [71.22355583298871, 27.974022874605204], [71.22355583298871, 27.91041210349347]]]}"
7,Bare ground,0.40519802221148227,40.39456286547799,,1.9988641815613242e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.30626315007652, 27.91041210349347], [71.38897046716433, 27.91041210349347], [71.38897046716433, 27.974022874605204], [71.30626315007652, 27.974022874605204], [71.30626315007652, 27.91041210349347]]]}"
7,Bare ground,0.41150484832999507,39.202846947460564,,2.0058126511586993e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.38897046716434, 27.91041210349347], [71.47167778425215, 27.91041210349347], [71.47167778425215, 27.974022874605204], [71.38897046716434, 27.974022874605204], [71.38897046716434, 27.91041210349347]]]}"
7,Bare ground,0.44430498761090387,38.81380642010988,,2.0366040883677203e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.47167778425215, 27.91041210349347], [71.55438510133996, 27.91041210349347], [71.55438510133996, 27.974022874605204], [71.47167778425215, 27.974022874605204], [71.47167778425215, 27.91041210349347]]]}"
7,Bare ground,0.47944390606789694,39.6234984348664,,2.0115752525472654e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.55438510133996, 27.91041210349347], [71.63709241842777, 27.91041210349347], [71.63709241842777, 27.974022874605204], [71.55438510133996, 27.974022874605204], [71.55438510133996, 27.91041210349347]]]}"
7,Bare ground,0.4614260658832477,40.359260647083026,,1.9467658566230543e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.63709241842777, 27.91041210349347], [71.71979973551558, 27.91041210349347], [71.71979973551558, 27.974022874605204], [71.63709241842777, 27.974022874605204], [71.63709241842777, 27.91041210349347]]]}"
7,Bare ground,0.4883708096083104,40.29011413588343,,1.978108990609187e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.71979973551558, 27.91041210349347], [71.80250705260339, 27.91041210349347], [71.80250705260339, 27.974022874605204], [71.71979973551558, 27.974022874605204], [71.71979973551558, 27.91041210349347]]]}"
7,Bare ground,0.5377471800693174,39.92706222615999,,2.0177384226974185e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.80250705260339, 27.91041210349347], [71.8852143696912, 27.91041210349347], [71.8852143696912, 27.974022874605204], [71.80250705260339, 27.974022874605204], [71.80250705260339, 27.91041210349347]]]}"
7,Bare ground,0.9025639067671399,39.531589932473956,,2.030479321921808e-05,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[71.8852143696912, 27.91041210349347], [71.96792168677901, 27.91041210349347], [71.96792168677901, 27.974022874605204], [71.8852143696912, 27.974022874605204], [71.8852143696912, 27.91041210349347]]]}"
